occurred_date_time,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,pra,census_tract,clearance_status,clearance_date,category_description,latitude,longitude,year,month,week,day,hour
2017-02-06 00:38:00,AGG ASSAULT ON PUBLIC SERVANT,False,2017-02-06 00:38:00,STREETS / HWY / ROAD / ALLEY,SPRINGDALE RD / E 51ST ST,78723.0,1.0,CH,4,323.0,21.0,True,2017-05-17 00:00:00,Aggravated Assault,30.2935999,-97.67781769,2017.0,2.0,6.0,6.0,0.0
2017-02-06 01:38:00,AGGRAVATED ASSAULT,False,2017-02-06 01:38:00,RESIDENCE / HOME,3524 GREYSTONE DR,78731.0,10.0,BA,8,256.0,17.52,False,2017-03-09 00:00:00,Aggravated Assault,30.35851201,-97.75042152,2017.0,2.0,6.0,6.0,1.0
2017-02-06 02:00:00,AGGRAVATED ASSAULT,False,2017-02-06 16:15:00,STREETS / HWY / ROAD / ALLEY,W 6TH ST / RIO GRANDE ST,78701.0,9.0,GE,1,373.0,11.0,False,2017-03-08 00:00:00,Aggravated Assault,30.26994412,-97.74953066,2017.0,2.0,6.0,6.0,2.0
2017-02-06 02:15:00,DEADLY CONDUCT,False,2017-02-06 03:19:00,RESIDENCE / HOME,4100 VICTORY DR,78704.0,5.0,DA,4,467.0,20.0,True,2017-03-29 00:00:00,Aggravated Assault,30.23393567,-97.79084334,2017.0,2.0,6.0,6.0,2.0
2017-02-06 10:12:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-06 10:12:00,STREETS / HWY / ROAD / ALLEY,5789 AIRPORT BLVD,78752.0,4.0,ID,8,279.0,15.0,True,2017-02-13 00:00:00,Aggravated Assault,30.32269352,-97.71432245,2017.0,2.0,6.0,6.0,10.0
2017-02-06 15:24:00,ARMED ROBBERY,False,2017-02-06 15:24:00,RESIDENCE / HOME,1071 CLAYTON LN,78723.0,4.0,ID,5,292.0,21.0,True,2017-04-04 00:00:00,Robbery,30.3185291,-97.7034222,2017.0,2.0,6.0,6.0,15.0
2017-02-06 16:25:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-06 18:09:00,STREETS / HWY / ROAD / ALLEY,N LAMAR BLVD / KRAMER LN,78758.0,4.0,ED,4,2213.0,18.23,False,2017-02-16 00:00:00,Aggravated Assault,30.37953888,-97.68768953,2017.0,2.0,6.0,6.0,16.0
2017-02-06 20:23:00,AGG ASLT W/MOTOR VEH FAM/DAT V,True,2017-02-06 21:38:00,STREETS / HWY / ROAD / ALLEY,4709 LESLIE AVE,78721.0,1.0,CH,4,396.0,,True,2017-02-06 00:00:00,Aggravated Assault,30.28168975,-97.68348196,2017.0,2.0,6.0,6.0,20.0
2017-02-07 01:54:00,ARMED ROBBERY,False,2017-02-07 01:54:00,STREETS / HWY / ROAD / ALLEY,BENNETT AVE / CAMINO LA COSTA,78752.0,4.0,ID,1,265.0,18.12,False,2017-06-13 00:00:00,Robbery,30.32808553,-97.70229616,2017.0,2.0,6.0,7.0,1.0
2017-02-07 03:00:00,ARMED ROBBERY,False,2017-02-07 03:05:00,RESIDENCE / HOME,1112 BERGER ST,78721.0,3.0,CH,5,397.0,21.1,False,2017-06-13 00:00:00,Robbery,30.26972657,-97.6880531,2017.0,2.0,6.0,7.0,3.0
2017-02-07 05:00:00,ROBBERY BY ASSAULT,False,2017-02-07 05:05:00,HOTEL / MOTEL / ETC.,9420 N IH 35 SVRD SB,78753.0,4.0,ED,1,240.0,,True,2017-02-07 00:00:00,Robbery,30.35979391,-97.688358,2017.0,2.0,6.0,7.0,5.0
2017-02-07 08:29:00,AGGRAVATED ASSAULT,False,2017-02-07 08:29:00,STREETS / HWY / ROAD / ALLEY,300 BLOCK E 6TH ST,78701.0,9.0,GE,2,381.0,11.0,True,2017-02-07 00:00:00,Aggravated Assault,30.2676012,-97.74015438,2017.0,2.0,6.0,7.0,8.0
2017-02-07 18:24:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-07 18:24:00,RESIDENCE / HOME,10611 CAROVILLI DR,78748.0,5.0,FR,2,542.0,24.21,True,2017-02-09 00:00:00,Aggravated Assault,30.15872078,-97.81603329,2017.0,2.0,6.0,7.0,18.0
2017-02-07 18:29:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-07 18:29:00,RESIDENCE / HOME,6807 TRENDAL LN,78744.0,2.0,FR,8,530.0,24.27,True,2017-02-08 00:00:00,Aggravated Assault,30.18171037,-97.7605608,2017.0,2.0,6.0,7.0,18.0
2017-02-07 18:43:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-07 20:05:00,RESIDENCE / HOME,4407 DOVE SPRINGS DR,78744.0,2.0,FR,5,517.0,24.12,False,2017-03-17 00:00:00,Aggravated Assault,30.18743164,-97.75334857,2017.0,2.0,6.0,7.0,18.0
2017-02-07 22:10:00,ROBBERY BY ASSAULT,False,2017-02-07 22:10:00,PARKING LOTS / GARAGE,2336 DOUGLAS ST,78741.0,3.0,HE,2,483.0,23.13,False,2017-02-08 00:00:00,Robbery,30.22823533,-97.73294807,2017.0,2.0,6.0,7.0,22.0
2017-02-08 01:16:00,ROBBERY BY ASSAULT,False,2017-02-08 01:16:00,STREETS / HWY / ROAD / ALLEY,400 RED RIVER ST,78701.0,9.0,GE,2,382.0,11.0,False,2017-05-17 00:00:00,Robbery,30.26473618,-97.73788671,2017.0,2.0,6.0,8.0,1.0
2017-02-08 03:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-08 22:35:00,RESIDENCE / HOME,1016 CAMINO LA COSTA,78752.0,4.0,ID,1,280.0,18.12,True,2017-02-16 00:00:00,Aggravated Assault,30.32645272,-97.70140223,2017.0,2.0,6.0,8.0,3.0
2017-02-08 04:40:00,DEADLY CONDUCT,False,2017-02-08 06:25:00,RESIDENCE / HOME,2800 BLOCK E 14TH ST,78702.0,1.0,CH,3,393.0,8.03,,,Aggravated Assault,30.27720151,-97.71131044,2017.0,2.0,6.0,8.0,4.0
2017-02-08 11:26:00,AGGRAVATED ASSAULT,False,2017-02-08 11:26:00,RESIDENCE / HOME,11700 METRIC BLVD,78758.0,7.0,AD,2,202.0,,False,2017-06-06 00:00:00,Aggravated Assault,30.39761338,-97.70517069,2017.0,2.0,6.0,8.0,11.0
2017-02-08 18:40:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-08 18:40:00,STREETS / HWY / ROAD / ALLEY,1400 E ANDERSON LN WB,78753.0,4.0,ID,2,252.0,18.12,True,2017-02-09 00:00:00,Aggravated Assault,30.33368617,-97.68856962,2017.0,2.0,6.0,8.0,18.0
2017-02-08 20:30:00,AGGRAVATED ASSAULT,False,2017-02-08 21:04:00,STREETS / HWY / ROAD / ALLEY,OVERBROOK DR / OVERDALE RD,78723.0,1.0,ID,4,298.0,,True,2017-02-10 00:00:00,Aggravated Assault,30.30238576,-97.68212444,2017.0,2.0,6.0,8.0,20.0
2017-02-09 01:42:00,AGGRAVATED ASSAULT,False,2017-02-09 01:42:00,OTHER / UNKNOWN,412 COMAL ST,78702.0,3.0,CH,1,410.0,9.0,False,2017-03-10 00:00:00,Aggravated Assault,30.26190753,-97.7272538,2017.0,2.0,6.0,9.0,1.0
2017-02-09 05:48:00,ARMED ROBBERY,False,2017-02-09 05:48:00,STREETS / HWY / ROAD / ALLEY,2901 S CAPITAL OF TEXAS HWY NB,78746.0,8.0,DA,5,462.0,19.1,True,2017-02-15 00:00:00,Robbery,30.25788603,-97.80700704,2017.0,2.0,6.0,9.0,5.0
2017-02-09 15:30:00,AGGRAVATED ASSAULT,False,2017-02-09 19:41:00,FIELD / WOODS,2700 GRACY FARMS LN,78758.0,7.0,AD,2,202.0,18.49,False,2017-03-15 00:00:00,Aggravated Assault,30.4067171,-97.71296949,2017.0,2.0,6.0,9.0,15.0
2017-02-09 16:39:00,CONT SEX ABUSE OF CHILD,False,2017-02-09 16:39:00,RESIDENCE / HOME,3600 BLOCK ROCKY FORD DR,78749.0,8.0,DA,8,95.0,,True,2017-03-23 00:00:00,Rape,,,2017.0,2.0,6.0,9.0,16.0
2017-02-09 19:54:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-09 19:54:00,RESIDENCE / HOME,12345 LAMPLIGHT VILLAGE AVE,78758.0,7.0,AD,3,203.0,18.5,True,2017-02-09 00:00:00,Aggravated Assault,30.41260065,-97.6958102,2017.0,2.0,6.0,9.0,19.0
2017-02-09 23:56:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-09 23:56:00,RESIDENCE / HOME,1817 PRAIRIE KNOLL CT,78758.0,7.0,ED,4,2211.0,,True,2017-02-10 00:00:00,Aggravated Assault,30.39666594,-97.70255677,2017.0,2.0,6.0,9.0,23.0
2017-02-10 00:38:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-10 00:38:00,RESIDENCE / HOME,9107 WAMPTON WAY,78749.0,8.0,DA,7,87.0,17.37,True,2017-02-14 00:00:00,Aggravated Assault,30.20659839,-97.87596765,2017.0,2.0,6.0,10.0,0.0
2017-02-10 03:09:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-10 03:09:00,STREETS / HWY / ROAD / ALLEY,MANOR RD / NORTHEAST DR,78723.0,1.0,ID,3,296.0,21.0,False,2017-02-15 00:00:00,Aggravated Assault,30.30853134,-97.67077221,2017.0,2.0,6.0,10.0,3.0
2017-02-10 03:30:00,SEXUAL ASSAULT W/ OBJECT,False,2017-02-10 05:57:00,STREETS / HWY / ROAD / ALLEY,600 BLOCK W 26TH ST,78705.0,9.0,BA,1,360.0,6.03,False,2017-02-22 00:00:00,Rape,,,2017.0,2.0,6.0,10.0,3.0
2017-02-10 09:00:00,RAPE OF A CHILD,False,2017-02-16 19:54:00,RESIDENCE / HOME,7800 BLOCK BEAUREGARD CIR,78745.0,5.0,FR,1,525.0,17.28,False,2017-08-01 00:00:00,Rape,,,2017.0,2.0,6.0,10.0,9.0
2017-02-10 13:00:00,AGGRAVATED ASSAULT,False,2017-02-10 14:25:00,PARKING LOTS / GARAGE,1925 AIRPORT BLVD,78723.0,1.0,CH,4,351.0,21.0,False,2017-02-24 00:00:00,Aggravated Assault,30.28324167,-97.7039463,2017.0,2.0,6.0,10.0,13.0
2017-02-10 14:20:00,ROBBERY BY ASSAULT,False,2017-02-10 14:32:00,STREETS / HWY / ROAD / ALLEY,1501 REAGAN HILL DR,78752.0,4.0,ID,2,266.0,18.11,False,2017-03-02 00:00:00,Robbery,30.32628674,-97.6902594,2017.0,2.0,6.0,10.0,14.0
2017-02-10 15:27:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-10 16:45:00,RESIDENCE / HOME,12100 METRIC BLVD,78758.0,7.0,AD,2,202.0,,True,2017-02-12 00:00:00,Aggravated Assault,30.40362788,-97.70098336,2017.0,2.0,6.0,10.0,15.0
2017-02-10 19:05:00,ROBBERY BY ASSAULT,False,2017-02-10 20:27:00,STREETS / HWY / ROAD / ALLEY,500 E 7TH ST,78701.0,9.0,GE,2,382.0,11.0,True,2017-02-14 00:00:00,Robbery,30.26797616,-97.737619,2017.0,2.0,6.0,10.0,19.0
2017-02-10 19:06:00,ARMED ROBBERY,False,2017-02-10 19:06:00,RESIDENCE / HOME,5137 MEADOW CREEK DR,78745.0,3.0,DA,3,490.0,20.0,True,2017-06-08 00:00:00,Robbery,30.21376093,-97.78330874,2017.0,2.0,6.0,10.0,19.0
2017-02-10 20:02:00,AGG ASLT ENHANC STRANGL/SUFFOC,True,2017-02-10 20:02:00,RESIDENCE / HOME,2317 CORTA ST,78702.0,3.0,CH,1,419.0,,True,2017-02-11 00:00:00,Aggravated Assault,30.25643936,-97.71805217,2017.0,2.0,6.0,10.0,20.0
2017-02-10 21:00:00,AGG SEXUAL ASSAULT W OBJECT,False,2017-02-14 13:35:00,STREETS / HWY / ROAD / ALLEY,00 BLOCK IH 35 SVRD SB / E ANDERSON LN SVRD WB,78752.0,4.0,ID,8,264.0,18.0,False,2017-04-19 00:00:00,Rape,,,2017.0,2.0,6.0,10.0,21.0
2017-02-10 22:23:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-10 22:23:00,RESIDENCE / HOME,6834 E BEN WHITE BLVD SVRD WB,78741.0,3.0,HE,5,459.0,23.12,False,2017-03-01 00:00:00,Aggravated Assault,30.21463479,-97.70384725,2017.0,2.0,6.0,10.0,22.0
2017-02-11 00:02:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-11 00:07:00,STREETS / HWY / ROAD / ALLEY,600 BLOCK W 7TH ST,78701.0,9.0,GE,1,373.0,,True,2017-02-11 00:00:00,Aggravated Assault,30.2709462,-97.74821421,2017.0,2.0,6.0,11.0,0.0
2017-02-11 04:00:00,AGGRAVATED ASSAULT,False,2017-02-11 05:51:00,BAR / NIGHT CLUB,1200 W HOWARD LN,78660.0,7.0,ED,6,174.0,18.4,False,2017-04-02 00:00:00,Aggravated Assault,30.42418877,-97.66974492,2017.0,2.0,6.0,11.0,4.0
2017-02-11 10:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-11 12:27:00,RESIDENCE / HOME,515 E SLAUGHTER LN,78744.0,5.0,FR,7,543.0,24.25,True,2017-02-22 00:00:00,Aggravated Assault,30.16358782,-97.77878351,2017.0,2.0,6.0,11.0,10.0
2017-02-11 10:55:00,AGGRAVATED ASSAULT,False,2017-02-11 10:55:00,STREETS / HWY / ROAD / ALLEY,2700 S LAMAR BLVD,78704.0,5.0,DA,1,450.0,19.0,False,2017-02-16 00:00:00,Aggravated Assault,30.24539031,-97.78045246,2017.0,2.0,6.0,11.0,10.0
2017-02-11 13:56:00,AGGRAVATED ASSAULT,False,2017-02-11 15:09:00,RESIDENCE / HOME,1124 RUTLAND DR,78758.0,4.0,ED,1,239.0,18.22,True,2017-02-11 00:00:00,Aggravated Assault,30.36871033,-97.70372535,2017.0,2.0,6.0,11.0,13.0
2017-02-11 16:18:00,AGGRAVATED ASSAULT,False,2017-02-11 16:18:00,STREETS / HWY / ROAD / ALLEY,1500 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,410.0,9.0,True,2017-02-22 00:00:00,Aggravated Assault,30.25895787,-97.72935475,2017.0,2.0,6.0,11.0,16.0
2017-02-11 16:26:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-11 16:26:00,RESIDENCE / HOME,2709 ZARAGOSA ST,78702.0,3.0,CH,2,422.0,,True,2017-02-11 00:00:00,Aggravated Assault,30.26360295,-97.70992763,2017.0,2.0,6.0,11.0,16.0
2017-02-11 18:30:00,AGG SEXUAL ASSAULT CHILD/OBJEC,True,2017-02-12 22:00:00,RESIDENCE / HOME,5500 BLOCK APPLE ORCHARD LN,78744.0,2.0,FR,6,496.0,,True,2017-05-30 00:00:00,Rape,,,2017.0,2.0,6.0,11.0,18.0
2017-02-11 20:00:00,ROBBERY BY ASSAULT,False,2017-02-11 21:17:00,STREETS / HWY / ROAD / ALLEY,4320 S CONGRESS AVE,78745.0,3.0,DA,3,491.0,20.0,True,2017-06-17 00:00:00,Robbery,30.21903307,-97.76718941,2017.0,2.0,6.0,11.0,20.0
2017-02-11 20:04:00,DEADLY CONDUCT,False,2017-02-11 20:04:00,STREETS / HWY / ROAD / ALLEY,WICKERSHAM LN / SUNRIDGE DR,78741.0,3.0,HE,4,484.0,23.13,False,2017-02-21 00:00:00,Aggravated Assault,30.22014513,-97.72638224,2017.0,2.0,6.0,11.0,20.0
2017-02-11 21:28:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-11 21:28:00,RESIDENCE / HOME,5000 SPRINGDALE RD,78723.0,1.0,CH,4,323.0,21.0,False,2017-03-16 00:00:00,Aggravated Assault,30.29340659,-97.67817798,2017.0,2.0,6.0,11.0,21.0
2017-02-11 23:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-12 21:28:00,RESIDENCE / HOME,2317 S PLEASANT VALLEY RD,78741.0,3.0,HE,4,458.0,,True,2017-04-04 00:00:00,Aggravated Assault,30.22935819,-97.72621907,2017.0,2.0,6.0,11.0,23.0
2017-02-12 02:02:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-12 02:02:00,RESIDENCE / HOME,5114 HEFLIN LN,78721.0,1.0,CH,4,396.0,,True,2017-02-12 00:00:00,Aggravated Assault,30.28297464,-97.67699449,2017.0,2.0,6.0,12.0,2.0
2017-02-12 02:26:00,AGG ASLT ENHANC STRANGL/SUFFOC,True,2017-02-12 02:26:00,RESIDENCE / HOME,2504 NEW YORK DR,78702.0,1.0,CH,2,415.0,8.02,True,2017-02-17 00:00:00,Aggravated Assault,30.27394366,-97.71339206,2017.0,2.0,6.0,12.0,2.0
2017-02-12 03:48:00,DEADLY CONDUCT,False,2017-02-12 04:03:00,RESIDENCE / HOME,1054 SPRINGDALE RD,78721.0,1.0,CH,4,425.0,21.11,True,2017-03-09 00:00:00,Aggravated Assault,30.27185395,-97.69305203,2017.0,2.0,6.0,12.0,3.0
2017-02-12 04:27:00,ROBBERY BY THREAT,False,2017-02-12 06:18:00,CONVENIENCE STORE,1920 E RIVERSIDE DR,78741.0,3.0,HE,2,441.0,23.0,False,2017-03-03 00:00:00,Robbery,30.24250177,-97.72809745,2017.0,2.0,6.0,12.0,4.0
2017-02-12 09:35:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-12 09:35:00,STREETS / HWY / ROAD / ALLEY,3500 WEBBERVILLE RD,78702.0,1.0,CH,2,416.0,8.0,True,2017-02-12 00:00:00,Aggravated Assault,30.27086096,-97.70602626,2017.0,2.0,6.0,12.0,9.0
2017-02-12 16:50:00,AGGRAVATED ASSAULT,False,2017-02-12 20:01:00,RESIDENCE / HOME,306 W RUNDBERG LN,78753.0,4.0,ED,1,240.0,18.23,True,2017-02-12 00:00:00,Aggravated Assault,30.36239452,-97.6945729,2017.0,2.0,6.0,12.0,16.0
2017-02-12 16:55:00,ARMED ROBBERY,False,2017-02-12 16:55:00,STREETS / HWY / ROAD / ALLEY,MOONGLOW DR / ASTRO VIEW DR,78724.0,1.0,CH,6,303.0,22.0,,,Robbery,30.2969457,-97.64450584,2017.0,2.0,6.0,12.0,16.0
2017-02-12 20:00:00,AGGRAVATED ASSAULT,False,2017-02-16 22:23:00,STREETS / HWY / ROAD / ALLEY,W 29TH ST / HEMPHILL PARK,78705.0,9.0,BA,1,361.0,6.0,False,2017-07-24 00:00:00,Aggravated Assault,30.29448166,-97.74090276,2017.0,2.0,6.0,12.0,20.0
2017-02-12 21:51:00,AGGRAVATED ASSAULT,False,2017-02-13 00:35:00,OTHER / UNKNOWN,10701 RESEARCH BLVD SVRD NB,78759.0,7.0,AD,1,215.0,17.53,True,2017-02-13 00:00:00,Aggravated Assault,30.39849733,-97.74527325,2017.0,2.0,6.0,12.0,21.0
2017-02-13 00:00:00,AGGRAVATED ASSAULT,False,2017-02-14 16:54:00,STREETS / HWY / ROAD / ALLEY,E STASSNEY LN / S CONGRESS AVE,78745.0,3.0,DA,3,515.0,24.0,False,2017-02-16 00:00:00,Aggravated Assault,30.20493874,-97.7747991,2017.0,2.0,7.0,13.0,0.0
2017-02-13 02:00:00,DEADLY CONDUCT,False,2017-02-22 11:01:00,CONSTRUCTION SITE,5600 S IH 35 SVRD SB,78745.0,3.0,DA,3,515.0,,False,2017-03-14 00:00:00,Aggravated Assault,30.1998133,-97.76359327,2017.0,2.0,7.0,13.0,2.0
2017-02-13 04:14:00,ROBBERY BY ASSAULT,False,2017-02-13 04:14:00,PARKING LOTS / GARAGE,2237 E RIVERSIDE DR,78741.0,3.0,HE,2,457.0,23.16,False,2017-03-10 00:00:00,Robbery,30.23820652,-97.72624311,2017.0,2.0,7.0,13.0,4.0
2017-02-13 08:21:00,AGG ASLT ENHANC STRANGL/SUFFOC,True,2017-02-13 09:51:00,COMMERCIAL / OFFICE BUILDING,611 S CONGRESS AVE,78704.0,9.0,HE,1,454.0,14.0,True,2017-02-13 00:00:00,Aggravated Assault,30.25534382,-97.7471366,2017.0,2.0,7.0,13.0,8.0
2017-02-13 15:00:00,RAPE OF A CHILD,False,2017-02-19 11:12:00,RESIDENCE / HOME,700 BLOCK WOODWARD ST,78704.0,3.0,DA,2,480.0,23.08,True,2017-10-25 00:00:00,Rape,,,2017.0,2.0,7.0,13.0,15.0
2017-02-13 17:29:00,AGGRAVATED ASSAULT,False,2017-02-13 17:29:00,RESIDENCE / HOME,9300 NORTH PLZ,78753.0,4.0,ED,3,251.0,18.13,False,2017-03-09 00:00:00,Aggravated Assault,30.35500615,-97.68519101,2017.0,2.0,7.0,13.0,17.0
2017-02-13 18:28:00,ROBBERY BY ASSAULT,False,2017-02-13 18:28:00,STREETS / HWY / ROAD / ALLEY,5707 MANOR RD,78723.0,1.0,ID,4,298.0,21.0,False,2017-02-15 00:00:00,Robbery,30.30512792,-97.68053078,2017.0,2.0,7.0,13.0,18.0
2017-02-13 18:30:00,ROBBERY BY ASSAULT,False,2017-02-13 18:30:00,STREETS / HWY / ROAD / ALLEY,9400 MIDDLE FISKVILLE RD,78753.0,4.0,ED,7,241.0,18.33,True,2017-02-13 00:00:00,Robbery,30.35776217,-97.68639664,2017.0,2.0,7.0,13.0,18.0
2017-02-13 19:00:00,AGGRAVATED ASSAULT,False,2017-02-14 12:26:00,STREETS / HWY / ROAD / ALLEY,1030 NORWOOD PARK BLVD,78753.0,4.0,ID,2,252.0,18.13,False,2017-03-07 00:00:00,Aggravated Assault,30.3391525,-97.69116892,2017.0,2.0,7.0,13.0,19.0
2017-02-13 19:09:00,AGGRAVATED ASSAULT,False,2017-02-13 19:09:00,OTHER / UNKNOWN,2400 WICKERSHAM LN,78741.0,3.0,HE,4,458.0,23.14,True,2017-02-14 00:00:00,Aggravated Assault,30.22764855,-97.72330072,2017.0,2.0,7.0,13.0,19.0
2017-02-13 20:30:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-14 00:12:00,RESIDENCE / HOME,6916 RIFLE BND,78736.0,8.0,DA,6,68.0,,True,2017-02-14 00:00:00,Aggravated Assault,30.24236729,-97.88885863,2017.0,2.0,7.0,13.0,20.0
2017-02-13 20:30:00,ROBBERY BY ASSAULT,False,2017-02-13 21:12:00,STREETS / HWY / ROAD / ALLEY,9615 ABERDEEN WAY,78753.0,4.0,ED,7,241.0,18.33,True,2017-05-16 00:00:00,Robbery,30.35610347,-97.67627764,2017.0,2.0,7.0,13.0,20.0
2017-02-13 20:45:00,ROBBERY BY ASSAULT,False,2017-02-13 22:49:00,PARKING LOTS / GARAGE,1020 E 45TH ST,78751.0,9.0,BA,5,320.0,3.0,False,2017-02-16 00:00:00,Robbery,30.30432344,-97.716726,2017.0,2.0,7.0,13.0,20.0
2017-02-14 10:30:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-02-15 00:58:00,RESIDENCE / HOME,9613 NIGHTJAR DR,78748.0,5.0,FR,1,535.0,17.46,True,2017-03-08 00:00:00,Aggravated Assault,30.18168931,-97.83433378,2017.0,2.0,7.0,14.0,10.0
2017-02-14 16:35:00,AGGRAVATED ASSAULT,False,2017-02-14 17:24:00,RESTAURANTS,5105 E STASSNEY LN,78744.0,2.0,FR,5,518.0,24.13,False,2017-03-02 00:00:00,Aggravated Assault,30.19303309,-97.73968942,2017.0,2.0,7.0,14.0,16.0
2017-02-14 19:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-16 21:00:00,PARKING LOTS / GARAGE,12611 RESEARCH BLVD NB,78727.0,6.0,AD,3,183.0,17.86,True,2017-02-24 00:00:00,Aggravated Assault,30.4313166,-97.76316864,2017.0,2.0,7.0,14.0,19.0
2017-02-14 22:00:00,RAPE,False,2017-02-16 18:33:00,RESIDENCE / HOME,2800 BLOCK RIO GRANDE ST,78705.0,9.0,BA,3,356.0,,True,2017-02-22 00:00:00,Rape,,,2017.0,2.0,7.0,14.0,22.0
2017-02-14 22:30:00,RAPE,True,2017-03-02 01:26:00,RESIDENCE / HOME,5700 BLOCK S MOPAC EXPY SVRD NB,78749.0,8.0,DA,4,79,17.5,True,2017-03-09 00:00:00,Rape,,,2017.0,2.0,7.0,14.0,22.0
2017-02-15 11:45:00,AGG SEXUAL ASSAULT W OBJECT,False,2017-02-16 00:12:00,HOTEL / MOTEL / ETC.,5500 BLOCK N IH 35 SVRD NB,78723.0,4.0,ID,5,292,21.05,False,2018-10-18 00:00:00,Rape,,,2017.0,2.0,7.0,15.0,11.0
2017-02-15 14:15:00,AGG ASSAULT WITH MOTOR VEH,False,2017-02-15 14:15:00,PARKING LOTS / GARAGE,2310 WICKERSHAM LN,78741.0,3.0,HE,4,458.0,23.14,True,2017-03-27 00:00:00,Aggravated Assault,30.22896354,-97.72237201,2017.0,2.0,7.0,15.0,14.0
2017-02-15 20:00:00,RAPE OF A CHILD,True,2017-03-08 20:47:00,RESIDENCE / HOME,700 BLOCK W WILLIAM CANNON DR,78745.0,2.0,FR,3,526.0,,True,2017-03-31 00:00:00,Rape,,,2017.0,2.0,7.0,15.0,20.0
2017-02-15 20:06:00,AGG ASSAULT WITH MOTOR VEH,False,2017-02-16 01:08:00,CONVENIENCE STORE,6518 ED BLUESTEIN BLVD SB,78723.0,1.0,CH,4,299.0,21.0,True,2017-02-16 00:00:00,Aggravated Assault,30.30332175,-97.66163497,2017.0,2.0,7.0,15.0,20.0
2017-02-15 20:17:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-02-15 20:17:00,RESIDENCE / HOME,900 BLOCK THOMPSON ST,78702.0,1.0,CH,2,416.0,,False,2017-03-15 00:00:00,Aggravated Assault,,,2017.0,2.0,7.0,15.0,20.0
2017-02-15 20:23:00,RAPE OF A CHILD,False,2017-10-10 20:23:00,RESIDENCE / HOME,1100 BLOCK DENFIELD ST,78721.0,3.0,CH,5,397,21.1,False,2017-10-11 00:00:00,Rape,,,2017.0,2.0,7.0,15.0,20.0
2017-02-15 23:30:00,AGGRAVATED ASSAULT,False,2017-02-16 00:35:00,LIQUOR STORE,2915 E MARTIN LUTHER KING JR BLVD,78702.0,1.0,CH,3,394.0,8.0,False,2017-02-16 00:00:00,Aggravated Assault,30.28177567,-97.70783339,2017.0,2.0,7.0,15.0,23.0
2017-02-16 03:00:00,RAPE,False,2017-02-16 17:10:00,RESIDENCE / HOME,8200 BLOCK SAM RAYBURN DR,78753.0,4.0,ED,1,250.0,18.0,False,2017-03-10 00:00:00,Rape,,,2017.0,2.0,7.0,16.0,3.0
2017-02-16 09:05:00,CONT SEX ABUSE OF CHILD,False,2018-01-24 09:05:00,HOTEL / MOTEL / ETC.,5100 BLOCK CREEK BEND DR,78744.0,2.0,FR,5,517.0,,True,2018-09-06 00:00:00,Rape,,,2017.0,2.0,7.0,16.0,9.0
2017-02-16 12:00:00,RAPE OF A CHILD,False,2017-03-27 20:26:00,STREETS / HWY / ROAD / ALLEY,900 BLOCK W NORTH LOOP BLVD,78756.0,7.0,ID,7,289.0,2.0,False,2017-06-02 00:00:00,Rape,,,2017.0,2.0,7.0,16.0,12.0
2017-02-16 14:00:00,AGGRAVATED ASSAULT,False,2017-02-16 17:50:00,RESIDENCE / HOME,8926 N LAMAR BLVD,78758.0,4.0,ED,1,237.0,18.19,True,2017-03-30 00:00:00,Aggravated Assault,30.35875709,-97.69972149,2017.0,2.0,7.0,16.0,14.0
2017-02-16 14:16:00,RAPE OF A CHILD,False,2017-02-21 14:16:00,OTHER / UNKNOWN,1400 BLOCK W STASSNEY LN,78745.0,2.0,FR,4,509.0,24.0,False,2017-03-02 00:00:00,Rape,,,2017.0,2.0,7.0,16.0,14.0
